ID_sportsman,Name,Sex,Sport
33941,Anthony N. Famiglietti,M,Athletics
34045,"Joseph Halpin ""Joe"" Fargis, IV",M,Equestrianism
34064,"Michael Charles ""Mike"" Farina",M,Wrestling
34093,"William Winfield ""Bill"" Farley",M,Swimming
34099,Carmen Farmer,F,Rugby Sevens
34121,Yasmin Suzanne Farooq (-Waterman),F,Rowing
34131,Tyler Farrar,M,Cycling
34141,"Felix Jeffrey ""Jeff"" Farrell",M,Swimming
34151,"Thomas Francis ""Tom"" Farrell",M,Athletics
34164,Kent Farrington,M,Equestrianism
34168,Kendrick James Farris,M,Weightlifting
34225,Brian Fatih,M,Sailing
34233,Rachel Fattal,F,Water Polo
34288,"Joseph Patrick ""Joe"" Faust",M,Athletics
34316,"Suzanne Marie ""Suzy"" Favor-Hamilton",F,Athletics
34326,Joy Lynn Fawcett (Biefeld-),F,Football
34366,"Jasna Fazli-Reed (-Lupulesku-, -Rather)",F,Table Tennis
34433,Stefanie Fee,F,Hockey
34435,Carol Feeney,F,Rowing
34467,"James ""Jimmy"" Feigen",M,Swimming
34471,Benny Feilhaber,M,Football
34551,Allyson Michelle Felix,F,Athletics
34578,"Richard ""Rich"" Fellers",M,Equestrianism
34582,Laurie Ann Fellner,F,Handball
34584,David Munro Fellows,M,Rowing
34604,Amy Jun Feng,F,Table Tennis
34620,"Yijun ""Tom"" Feng",M,Table Tennis
34662,"Dennis Lawrence ""Denny"" Fercho",M,Handball
34683,Mable Fergerson (-Winn),F,Athletics
34688,Cathy Jane Ferguson (-Brennan),F,Swimming
34699,"James Michael ""Jim"" Ferguson",M,Water Polo
34702,Kent Monroe Ferguson,M,Diving
34705,Rhadi Bullard Ferguson,M,Judo
34770,Trevor Alexander Fernandes,M,Hockey
34819,"Beatriz Cristina ""Gigi"" Fernandez",F,Tennis
34851,Lisa M. Fernandez (-Lujan),F,Softball
34864,"Maria Jose ""Mary Joe"" Fernandez (-Godsick)",F,Tennis
35011,Barbara Ann Ferrell (-Edmonson),F,Athletics
35055,John Edward Ferris,M,Swimming
35065,"Edward Payson ""Ed"" Ferry",M,Rowing
35066,"Michael K. ""Mike"" Ferry",M,Rowing
35096,Leigh Ann Fetter (-Witt),F,Swimming
35105,"Allan Dean ""Al"" Feuerbach",M,Athletics
35171,"Jacques Poindexter ""Jake"" Fiechter",M,Rowing
35194,Connor Evan Fields,M,Cycling
35249,Gary Lee Figueroa,M,Water Polo
35279,Olga Fikotov-Connolly,F,Athletics
35363,"Kristen M. ""Kris"" Fillat (-Buchanan)",F,Hockey
35380,Liz Filter,F,Sailing
35390,Jennie Lynn Finch (-Daigle),F,Softball
35395,Thomas Finchum,M,Diving
35398,"Conrad Francis ""Conn"" Findlay",M,Rowing
35426,Mason Finley,M,Athletics
35427,"Ronald Leslie ""Ron"" Finley",M,Wrestling
35428,Bridget Mary Finn,F,Synchronized Swimming
35431,Michelle Bonae Finn (-Burrell),F,Athletics
35437,"Michael Holman ""Mike"" Finneran",M,Diving
35438,Sharon Evans Finneran (-Rittenhouse),F,Swimming
35496,Aria Fischer,F,Water Polo
35503,Erich Robert Fischer,M,Water Polo
35523,Makenzie Fischer,F,Water Polo
35564,"Jonathan Scott ""Jon"" Fish",M,Rowing
35565,Mardy Simpson Fish,M,Tennis
35567,"Jeffrey Mason ""Jeff"" Fishback",M,Athletics
35609,"Andrew ""Andy"" Fitch",M,Wrestling
35613,Craig Steven Fitschen,M,Handball
35624,"Roderick M. ""Rod"" Fitz-Randolph, Jr.",M,Shooting
35634,Gale Lillian Fitzgerald,F,Athletics
35637,"Joseph H. ""Joe"" Fitzgerald",M,Handball
35640,John David Fitzgerald,M,Modern Pentathlon
35643,"Thomas Vincent ""Tom"" Fitzgerald",M,Handball
35644,Benita P. Fitzgerald-Brown (-Mosley),F,Athletics
35664,Fritz Fivian,M,Wrestling
35689,"Kenneth Eliot ""Ken"" Flach",M,Tennis
35695,"Laura Jean ""Laurie"" Flachmeier (-Corbelli)",F,Volleyball
35716,Jeanne Ann Flanagan,F,Rowing
35721,Shalane Flanagan (-Edwards),F,Athletics
35737,"Michael Harold ""Mike"" Flater",M,Football
35746,"Kenneth William ""Ken"" Flax",M,Athletics
35778,Curtis Allan Fleming,M,Rowing
35789,"Vernon ""Vern"" Fleming",M,Basketball
35839,Hali Flickinger,F,Swimming
35856,"Jeffrey James ""Jeff"" Float",M,Swimming
35866,Kent Lee Floerke,M,Athletics
35941,Glenn Joseph Florio,M,Rowing
35957,Tairia Flowers,F,Softball
35967,Connie Jean Fluker-Smotek (Schiller-),F,Shooting
36009,Paul Jeffrey Foerster,M,Sailing
36056,Victoria Folayan,F,Rugby Sevens
36068,Hugh Miller Foley,M,Rowing
36076,Torrey A. Folk,F,Rowing
36121,Sandra Fong,F,Shooting
36131,LeLei Alofa Fonoimoana (-Moore),F,Swimming
36143,"Katherine ""Kate"" Fonshell",F,Athletics
36195,Kenneth Glen Foote,M,Rowing
36207,"James Ricardo ""Jim"" Forbes",M,Basketball
36237,"Philip Jackson ""Phil"" Ford, Jr.",M,Basketball
36256,George Edward Foreman,M,Boxing
36260,Carmen Sue Forest,F,Handball
36297,Alan Michael Forney,M,Rowing
36311,Vernon Forrest,M,Boxing
36312,"William Ronald ""Bill"" Forrester, Jr.",M,Swimming
36395,Scott Thomas Fortune,M,Volleyball
36401,"Richard Douglas ""Dick"" Fosbury",M,Athletics
36418,Charles Wayne Foster,M,Athletics
36423,"Glen Seward Foster, II",M,Sailing
36424,"Gregory ""Greg"" Foster",M,Athletics
36427,Jean Aurea Foster,F,Shooting
36430,John Robert Foster,M,Shooting
36438,Nancilea Marie Foster (Underwood-),F,Diving
36448,Todd Laverne Foster,M,Boxing
36456,Robert James Foth,M,Shooting
36492,Julie Maurine Foudy,F,Football
36506,Hyleas Christine Fountain,F,Athletics
36545,Nina Fout,F,Equestrianism
36551,"Calvin Bernard ""Cal"" Fowler",M,Basketball
36553,William Dexter Fowler,M,Baseball
36557,"Rick Yutaka ""Rickie"" Fowler",M,Golf
36558,Sylvia Shaqueria Fowles,F,Basketball
36561,Catherine Mai-Lan Fox,F,Swimming
36564,David Ashley Fox,M,Swimming
36566,Francine Anne Fox,F,Canoeing
36571,"Michael Anthony ""Mike"" Fox",M,Football
36575,Ruby Ellen Fox,F,Shooting
36585,"Michael James ""Mike"" Foy",M,Wrestling
36592,"John Johnson ""Jack"" Frackleton",M,Rowing
36618,"Thomas Bennett ""Benn"" Fraker",M,Canoeing
36650,"Zsuzsanna ""Susan"" Francia",F,Rowing
36667,"Herbert Nicholas ""Herbie"" Francis",M,Cycling
36677,Phyllis Chanez Francis,F,Athletics
36731,Bridget Franek,F,Athletics
36754,Jacqueline Frank (-DeLuca),F,Water Polo
36775,Nikki Valerie Franke (Tomlinson-),F,Fencing
36785,"Melissa Jeanette ""Missy"" Franklin",F,Swimming
36786,Ryan Ray Franklin,M,Baseball
36863,"Steven Howard ""Steve"" Fraser",M,Wrestling
36900,Jared Frayer,M,Wrestling
36911,Herman Ronald Frazier,M,Athletics
36912,"Joseph ""Joe"" Frazier",M,Boxing
36926,Jane Wardwell Frederick,F,Athletics
36969,Amanda Louise Freed,F,Softball
36971,Nicole L. Freedman,F,Cycling
36985,Joseph Bertham Freeman,M,Fencing
36987,Kevin John Freeman,M,Equestrianism
36995,"Norman Douglas Freeman, Sr.",M,Sailing
36996,"Ronald John ""Ron"" Freeman, III",M,Athletics
37076,Linda Jean French,F,Badminton
37085,George Michael Frenn,M,Athletics
37090,Courtney Frerichs,F,Athletics
37110,"Sidney A. ""Sid"" Freudenstein",M,Gymnastics
37113,"William Rudolph ""Bill"" Freund",M,Cycling
37172,John Merrill Friedberg,M,Fencing
37173,Paul Ronald Friedberg,M,Fencing
37176,"Bradley Howard ""Brad"" Friedel",M,Football
37181,Mariano Friedick,M,Cycling
37186,"Michael ""Mike"" Friedman",M,Cycling
37189,Barbara Ann Friedrich (-Parcinski),F,Athletics
37201,"George Shelby ""Buddy"" Friedrichs, Jr.",M,Sailing
37228,Maurice Emmett Frilot,M,Boxing
37278,"Stephen Thomas ""Steve"" Fritz",M,Athletics
37353,"Theodore Strathy ""Ted"" Frost",M,Rowing
37355,Lawrence Keith Frostad,M,Swimming
37407,Doris Gudrun Fuchs (-Brause),F,Gymnastics
37426,Tracey Claire Fuchs,F,Hockey
37454,Orlando E. Fuentes,M,Judo
37599,Amy Lynn Fuller (-Kearney),F,Rowing
37605,Mark Albert Fuller,M,Wrestling
37654,Sean Patrick Furey,M,Athletics
37672,Bruce MacFarlane Furniss,M,Swimming
37673,"Steven Charles ""Steve"" Furniss",M,Swimming
37677,Amanda Furrer,F,Shooting
37694,"Juliana ""Juli"" Furtado",F,Cycling
37767,Carin Leslie Gabarra (Jennings-),F,Football
37779,"Geoffrey Steven ""Geoff"" Gaberino",M,Swimming
37787,"Danny Mack ""Dan"" Gable",M,Wrestling
37866,Jean Kay Gaertner,F,Athletics
37881,"Thomas Lewis ""Tom"" Gage",M,Athletics
37919,Jason B. Gailes,M,Rowing
37934,Chryste Dionne Gaines,F,Athletics
37935,"Ambrose ""Rowdy"" Gaines, IV",M,Swimming
38072,"Victoria ""Vicky"" Galindo",F,Softball
38094,Geena Gall (-Lara),F,Athletics
38095,John Christopher Gall,M,Baseball
38101,"Kimberly Ann ""Kim"" Gallagher",F,Athletics
38102,"Margaret Eileen ""Megan"" Gallagher (-Sande)",F,Handball
38146,"Mary Ellen ""Meg"" Galliard",F,Sailing
38162,"Jacqueline ""Jackie"" Galloway",F,Taekwondo
38164,"John Franks ""Jeff"" Galloway",M,Athletics
38165,"Lou Sara Galloway (Clark-, McWilliams)",F,Volleyball
38197,Patricia Galvin de la Tour d'Auvergne,F,Equestrianism
38220,Amy Jean Gamble,F,Handball
38224,Yolanda Nicole Gamble,F,Athletics
38353,Mark Daniel Gangloff,M,Swimming
38523,Caesar Garcia,M,Diving
38722,Anthony Nomar Garciaparra,M,Baseball
38723,"Anthony Michael ""Tony"" Garcy",M,Weightlifting
38761,English Gardner,F,Athletics
38762,"Gabriel Bryan ""Gabe"" Gardner",M,Volleyball
38775,Rulon E. Gardner,M,Wrestling
38824,Sarah E. Garner,F,Rowing
38826,Kevin Maurice Garnett,M,Basketball
38861,Carla Sue Garrett,F,Athletics
38864,Zach Garrett,M,Archery
38880,"Thomas Irvin ""Tom"" Garrigus",M,Shooting
38883,Zina Lynna Garrison (-Jackson),F,Tennis
38884,Kelly Garrison-Steves (-Funderburk),F,Gymnastics
38897,Nona Garson,F,Equestrianism
38911,Robert Gary,M,Athletics
39024,Richard Redwine Gates,M,Sailing
39026,William Jeremiah Gates,M,Canoeing
39035,Justin Alexander Gatlin,M,Athletics
39042,Jason Gatson,M,Gymnastics
39092,Scott Hunter Gault,M,Rowing
39102,Terrell Gausha,M,Boxing
39190,"Robert Steven ""Steve"" Gay",M,Football
39191,Tyson Lashane Gay,M,Athletics
39209,"Mitchell Jay ""Mitch"" Gaylord",M,Gymnastics
39277,"Michael William ""Mike"" Gebhardt",M,Sailing
39315,Diana Kay Gee (-McDonnell),F,Table Tennis
39323,"Charlotte Mosher ""Carlie"" Geer",F,Rowing
39324,"Julia Hand ""Judy"" Geer (-Dreissigacker)",F,Rowing
39344,Hilary S. Gehman,F,Rowing
39375,Paul Geoffrey Geis,M,Athletics
39440,Andrew Douglas Gemmell,M,Swimming
39479,Sarah Jane Gengler (-Dahl),F,Rowing
39504,"Robert Steven ""Steve"" Genter",M,Swimming
39514,Cindy Bonden Gentry,F,Shooting
39545,"Christopher Coleman ""Chris"" George",M,Baseball
39553,Howard Robert George,M,Wrestling
39555,"James D. ""Jim"" George",M,Weightlifting
39561,Paul George,M,Basketball
39565,Richard Lloyd George,M,Athletics
39809,Laura Gerraughty (-Ekstrand),F,Athletics
39877,Andrea Geubelle,F,Athletics
39899,Jesse Ellen Gey,F,Hockey
39919,"Siamak ""Matt"" Ghaffari",M,Wrestling
40080,Jason Gilbert Giambi,M,Baseball
40094,Louis Domenico Giani,M,Wrestling
40168,"Gregory P. ""Greg"" Gibson",M,Wrestling
40178,Lois Michelle Gibson,F,Equestrianism
40184,"Tolman ""Toby"" Gibson, Jr.",M,Boxing
40190,Eric M. Giddens,M,Canoeing
40191,Rebecca Giddens,F,Canoeing
40196,Diane Jean Giebel (-Nuess),F,Swimming
40259,"Bradley N. ""Brad"" Gilbert",M,Tennis
40261,Cindy Sue Gilbert (-Snow),F,Athletics
40262,Craig Thompson Gilbert,M,Handball
40270,"Richard Walter ""Rick"" Gilbert",M,Diving
40279,Kaleigh Gilchrist,F,Water Polo
40284,"Virginia Anne  ""Ginny"" Gilder",F,Rowing
40332,"John David ""Dave"" Gillanders",M,Swimming
40379,Jennifer Gillom,F,Basketball
40386,David Gilman,M,Canoeing
40404,Erin Gilreath,F,Athletics
40435,"Robert Louis ""Robby"" Ginepri",M,Tennis
40583,Paula Darcel Girven (-Pittman),F,Athletics
40636,"Matthew J. ""Matt"" Giusto",M,Athletics
40640,"Bernadette Jenelle ""Randy"" Givens",F,Athletics
40659,"Douglas Seneca ""Doug"" Gjertsen",M,Swimming
40675,John Glair,M,Canoeing
40677,Harvey Edward Glance,M,Athletics
40684,"Ezra Aaron ""Jerry"" Glantz",M,Handball
40697,Jay Glaser,M,Sailing
40700,"Sarah ""Pease"" Glaser (Herndon-)",F,Sailing
40704,"Walter Merrill Glasgow, Jr.",M,Sailing
40709,Alisha Rebecca Glass,F,Volleyball
40714,"Kimberly Marie ""Kim"" Glass",F,Volleyball
40723,Troy Edward Glaus,M,Baseball
40732,"Eugene Gerson ""Gene"" Glazer",M,Fencing
40738,Jason H. Gleasman,M,Wrestling
40743,Kathy Lee Gleason (-Jachter),F,Gymnastics
40765,Dean William Glenesk,M,Modern Pentathlon
40819,Sandra Danice Glover (Cumming-),F,Athletics
40826,Joel Arthur Glucksman,M,Fencing
40827,Steven Lawrence Gluckstein,M,Trampolining
40900,Robin Elizabeth Goad (Byrd-),F,Weightlifting
40904,Tessa Gobbo,F,Rowing
40969,John Carl Godina,M,Athletics
41097,Jeanne Marie Golay,F,Cycling
41107,Natalie Golda (-Benson),F,Water Polo
41113,Scott Daniel Goldblatt,M,Swimming
41128,Andrew D. Goldman,M,Sailing
41136,"Jennifer Carroll ""Jen"" Goldsack (-Beery)",F,Rowing
41137,"Sandra ""Sandi"" Goldsberry (-Tyler, -Woepse)",F,Athletics
41148,"Harold David ""Hal"" Goldsmith",M,Fencing
41156,Margie Goldstein-Engle,F,Equestrianism
41366,"Thomas Eugen ""Tom"" Gompf",M,Diving
41455,"Joseph Anthony ""Joe"" Gonzales",M,Wrestling
41458,"Paul Garza Gonzales, Jr.",M,Boxing
41613,Melissa Ann Gonzalez,F,Hockey
41650,Sergio Steven Gonzalez,M,Wrestling
41674,Anna Goodale,F,Rowing
41682,Milton Goode,M,Athletics
41683,Brian Stuart Goodell,M,Swimming
41705,Judy Kay Goodrich (-Walker),F,Fencing
41714,"Cynthia Annice ""Cindy"" Goodwin (-Wall)",F,Canoeing
41720,Marquise Derell Goodwin,M,Athletics
41794,Bridgette C. Gordon,F,Basketball
41877,"Francis Xavier ""Frank"" Gorman",M,Diving
41919,Mark Brian Gorski,M,Cycling
41959,"Samuel ""Sammy"" Goss",M,Boxing
41962,"Steven James ""Steve"" Goss",M,Handball
41970,"Susanne ""Sue"" Gossick",F,Diving
41975,Joseph Michael Gostigian,M,Modern Pentathlon
41985,Valerie Gotay,F,Judo
42031,Adam Daniel Goucher,M,Athletics
42032,"Kara Goucher (Grgas-, Wheeler-)",F,Athletics
42049,"Thomas William ""Tom"" Gough",M,Weightlifting
42059,Georgia Gould,F,Cycling
42062,"Kenneth ""Kenny"" Gould",M,Boxing
42072,Brent A. Goulet,M,Football
42139,Cynthia Lee Goyette (-Shroeder),F,Swimming
42192,Kate Grace,F,Athletics
42211,"Samuel Louis ""Sam"" Graddy, III",M,Athletics
42221,"Jedward Richard ""Jed"" Graef",M,Swimming
42278,"Kimberly Elaine ""Kim"" Graham (-Miller)",F,Athletics
42283,Maryanne Graham (-Keever),F,Swimming
42391,Michele M. Granger,F,Softball
42502,"Carolyn Brand ""Carie"" Graves",F,Rowing
42506,Laura Graves,F,Equestrianism
42507,Peter Graves,M,Rowing
42509,James Todd Graves,M,Shooting
42517,Adeline Maria Gray,F,Wrestling
42533,"John Lee ""Johnny"" Gray, Jr.",M,Athletics
42535,Lendon Fentress Gray,F,Equestrianism
42553,"Jeffrey ""Jeff"" Grayer",M,Basketball
42560,Dominic P. Grazioli,M,Shooting
42599,Brandan Allan Greczkowski,M,Judo
42607,"William Ernest ""Bill"" Green",M,Athletics
42613,"Chadwick Elton ""Chad"" Green",M,Baseball
42620,"Deborah ""Debbie"" Green (-Vargas)",F,Volleyball
42622,Draymond Jamal Green,M,Basketball
42626,"Franklin Crawford ""Frank"" Green",M,Shooting
42657,"Daniel Robert ""Dan"" Greenbaum",M,Volleyball
42662,"Charles Edward ""Charlie"" Greene",M,Athletics
42668,"Joseph Tilford Lee ""Joe"" Greene",M,Athletics
42669,Maurice Greene,M,Athletics
42672,"Pamela D. ""Pam"" Greene",F,Athletics
42674,"Richard Douglas ""Rick"" Greene",M,Baseball
42677,George Howard Greenfield,M,Gymnastics
42695,Edward Ray Breaux Greer,M,Athletics
42707,"Robert Scott ""Scotty"" Gregg",M,Hockey
42708,"Steven Garrett ""Steve"" Gregg",M,Swimming
42723,John Stanley Gregorek,M,Athletics
42732,Alison Gregorka,F,Water Polo
42747,Marion Ethel Greig,F,Rowing
42751,"Cynthia C. ""Cindy"" Greiner (Suggs-)",F,Athletics
42760,Seth Adam Greisinger,M,Baseball
42763,"James Edward ""Jim"" Grelle",M,Athletics
42803,"Matthew ""Matt"" Grevers",M,Swimming
42807,Alexi Singh Grewal,M,Cycling
42815,"Matthew Owen ""Matt"" Gribble",M,Swimming
42825,"William Earl ""Bill"" Griebenow",M,Volleyball
42826,Alan Grieco,M,Cycling
42846,Eric Joseph Griffin,M,Boxing
42849,Kelly Griffin,F,Rugby Sevens
42851,Lorna Joann Griffin,F,Athletics
42852,Montell Julian Griffin,M,Boxing
42871,Yolanda Yvette Griffith,F,Basketball
42872,Delorez Florence Griffith Joyner,F,Athletics
42899,Gert Rudolf Grigoleit,M,Canoeing
42994,Brittney Yevette Griner,F,Basketball
43013,"Philip Salvatore ""Phil"" Grippaldi",M,Weightlifting
43081,Sarah Brooke Groff-True,F,Triathlon
43132,Conal P. Groom,M,Rowing
43133,"Margaret Keyes Groos (Lane-, Thomas-, -Sloan)",F,Athletics
43192,"Abraham Israel ""Abie"" Grossfeld",M,Gymnastics
43213,Kurt David Grote,M,Swimming
43216,Morgan Dustin Groth,M,Athletics
43226,Howard Grotts,M,Cycling
43269,Charlie Gruber,M,Athletics
43294,"James Matthew ""Jim"" Gruenwald",M,Wrestling
43340,"Ernest ""Ernie"" Grunfeld",M,Basketball
43369,"David Mills ""Dave"" Grylls",M,Cycling
43460,"Albert Guardado, Jr.",M,Boxing
43470,Megan Guarnier,F,Cycling
43495,Gary Jay Gubner,M,Weightlifting
43559,Michelle Guerette,F,Rowing
43599,Eric Guerrero,M,Wrestling
43688,Carlette Denise Guidry-White (-Falkquay),F,Athletics
43786,Bora Gulari,M,Sailing
43852,Carissa Anne Gump (Gordon-),F,Weightlifting
43888,Paul Einar Gunderson,M,Rowing
43917,Martin Ingemar Gunnarsson,M,Shooting
43999,Nareg Guregian,M,Rowing
44012,Hilda Carolyn Gurney,F,Equestrianism
44118,Linda Lee Gustavson (-McGuire),F,Swimming
44141,"Lesley Lyle ""Les"" Gutches",M,Wrestling
44173,Jennifer Ann Gutierrez,F,Triathlon
44252,"Bradley Edwin ""Brad"" Guzan",M,Football
44479,Francis Townley Haas,M,Swimming
44481,"George Allen Haas, III",M,Shooting
44515,Nancy Haberland,F,Sailing
44559,Austin Hack,M,Rowing
44567,"Robert William ""Bobby"" Hackett, Jr.",M,Swimming
44568,"Daniel Andrew ""Dan"" Hackett",M,Water Polo
44638,Annie Haeger,F,Sailing
44639,"Harold H. ""Hal"" Haenel",M,Sailing
44726,"Joseph ""Joey"" Hagerty",M,Gymnastics
44827,"Thomas Allen ""Tom"" Haine",M,Volleyball
44830,James Allen Haines,M,Wrestling
44832,"Robert Bentley ""Robbie"" Haines, Jr.",M,Sailing
44842,Nicole Lee Haislett (-Bacher),F,Swimming
44845,Paul William Hait,M,Swimming
44945,"Donald Stanley ""Don"" Haldeman",M,Shooting
44951,"Burdette Eliele ""Burdie"" Haldorson",M,Basketball
44956,Melinda Ann Hale (-Rhoads),F,Handball
44965,James W. Haley,M,Modern Pentathlon
44991,"Albert William ""Al"" Hall",M,Athletics
44992,Anthony Hall,M,Athletics
44993,Arman Hall,M,Athletics
44998,Darnell Kenneth Hall,M,Athletics
45001,Dennis William Hall,M,Wrestling
45004,"Ervin Henry ""Erv"" Hall",M,Athletics
45006,Farrah Hall,F,Sailing
45009,"Gary Wayne Hall, Sr.",M,Swimming
45010,"Gordon Randall ""Gordie"" Hall",M,Water Polo
45017,Jonathan Hall,M,Shooting
45018,Kaye Marie Hall (-Greff),F,Swimming
45019,Kevin Hall,M,Sailing
45026,Marielle Hall,F,Athletics
45031,Ryan Hall,M,Athletics
45032,"Samuel Wesley ""Sam"" Hall",M,Diving
45035,Michael Sean Hall,M,Rowing
45039,"Gary Wayne Hall, Jr.",M,Swimming
45060,Neil Carl Halleen,M,Rowing
45073,"Jacob Alexander ""Lecky"" Haller",M,Canoeing
45098,"Benjamin ""Ben"" Hallock",M,Water Polo
45100,Jeanne Courtney Hallock (-Craig),F,Swimming
45129,David Halpern,M,Canoeing
45145,"Rudolph John ""Rudy"" Haluza",M,Athletics
45215,"Catherine Louise ""Cathy"" Hamblin",F,Athletics
45274,"Donald Leslie ""Don"" Hamilton",M,Shooting
45287,Mark David Hamilton,M,Canoeing
45298,Tyler S. Hamilton,M,Cycling
45304,Charles Borden Hamlin,M,Rowing
45309,"Joseph Patrick ""Joe"" Hamm",M,Football
45310,"Mariel Margaret ""Mia"" Hamm (-Corry, -Garciaparra)",F,Football
45311,Morgan Carl Hamm,M,Gymnastics
45312,Paul Elbert Hamm,M,Gymnastics
45319,Shane Justin Hamman,M,Weightlifting
45326,"Richard Bernard ""Dick"" Hammer",M,Volleyball
45332,Sarah Kathryn Hammer (-Sparks),F,Cycling
45359,"Kathleen ""Kathy"" Hammond (-Tyson)",F,Athletics
45370,Jeffrey Bryan Hammonds,M,Baseball
45376,Matthew M. Hamon,M,Cycling
45378,"Jen Arhand ""Gene"" Hmori",M,Fencing
45391,"Millard Frank Hampton, Jr.",M,Athletics
45460,"Qi ""Kevin"" Han",M,Badminton
45525,Vincent Hancock,M,Shooting
45527,Ato Yero Hand,M,Judo
45560,Tayyiba Mumtaz Haneef-Park,F,Volleyball
45572,Jeanne Marie Haney (-Neville),F,Swimming
45621,"Thomas G. ""Tommy"" Hannan",M,Swimming
45648,Molly Hannis,F,Swimming
45655,Maylon Turner Hanold,F,Canoeing
45684,Brendan Joseph Hansen,M,Swimming
45702,Erika Marie Hansen (-Stebbins),F,Swimming
45709,"Frederick Morgan ""Fred"" Hansen",M,Athletics
45747,Joan Elizabeth Hansen,F,Athletics
45748,"Joseph ""Joey"" Hansen",M,Rowing
45765,Kevin Christopher Hansen,M,Volleyball
45773,Lisa Caroline Hansen (-Stone),F,Rowing
45833,"Sharon L. Hanson (Hainer-, -Lowery)",F,Athletics
45886,Janis Lynn Hape (-Dowd),F,Swimming
45950,"Robert E. ""Rob"" Harbison",M,Shooting
45951,Alexandra Harbold (Bernhart-),F,Canoeing
45952,Michael Everett Harbold,M,Canoeing
45963,"Anfernee Deon ""Penny"" Hardaway",M,Basketball
45964,"Timothy Duane ""Tim"" Hardaway",M,Basketball
45967,"James Edward ""Trey"" Hardee, III",M,Athletics
45970,"James Edward Harden, Jr.",M,Basketball
45972,"Timothy M. ""Tim"" Harden",M,Athletics
45981,"Thomas Joseph ""Tom"" Hardiman",M,Handball
45982,"William Foster ""Billy"" Hardin",M,Athletics
46015,Jessica Adele Hardy (-Meichtry),F,Swimming
46038,John Lawson Hargis,M,Swimming
46062,John Andrew Harkes,M,Football
46065,"Kiplan Paul ""Kip"" Harkrider",M,Baseball
46083,Nina Adams Harmer (-Thompson),F,Swimming
46091,Christa Deanne Harmotto-Dietzen,F,Volleyball
46113,"Dawn Harper (-Everhart, -Nelson)",F,Athletics
46118,Joseph Paul Harper,M,Canoeing
46138,"Daniel Lee ""Dan"" Harrigan",M,Swimming
46139,Lori D. Harrigan (-Mack),F,Softball
46154,"Charles Lane ""Charlie"" Harris",M,Water Polo
46159,"Daniel Lee ""Danny"" Harris",M,Athletics
46162,Dionna Marie Harris,F,Softball
46167,George Lee Harris,M,Judo
46174,"Lusia Mae ""Lucy"" Harris (-Stewart)",F,Basketball
46180,"Otis Harris, Jr.",M,Athletics
46184,"Ronald Woodson ""Ronnie"" Harris",M,Boxing
46185,"Ronald Allen ""Ronnie"" Harris",M,Boxing
46190,Tora L. Harris,M,Athletics
46193,Alvin Leonardo Harrison,M,Athletics
46196,Calvin R. Harrison,M,Athletics
46203,George Prifold Harrison,M,Swimming
46207,Kayla Harrison,F,Judo
46209,"Kerry Lorenzo ""Kenny"" Harrison",M,Athletics
46215,Queen Quedith Earth Harrison,F,Athletics
46219,Ryan Harrison,M,Tennis
46240,Jo Ann Harshbarger (-Carson),F,Swimming
46251,"Edward James ""Eddie"" Hart",M,Athletics
46253,"Lawrence Thomas ""Larry"" Hart",M,Athletics
46266,"Michael ""Mike"" Hartfield",M,Athletics
46270,John DeStefani Hartigan,M,Rowing
46274,"Chadwick E. ""Chad"" Harting",M,Athletics
46289,Paul Michael Hartloff,M,Swimming
